"ID";"Title";"Entity";"Opening date";"Priority";"Last update";"Last edit by";"Status";"Type";"Requester - Requester";"Category";"Assigned to - Technician";"Assigned to - Technician group";"Approval - Approver";"Satisfaction survey - Satisfaction";"SLA - SLA Time to own";"Resolution date";"Tasks - Description";"Cost - Total cost";"SLA - SLA Time to resolve";"Time to resolve";"Tasks - Category";"Total duration";"Closing date";"Time to resolve + Progress";"Time to resolve exceeded";"Urgency";"Impact";"Time to own"
"197766";"Cartouche jaune";"Root > Workplace > CLDN";"2023-04-04 12:07:26";"3";"2023-05-09 10:43:15";"lak";"6";"2";"1160";"xOther";"";"ECS_I_Support_Workplace";"";"";"Standard_Request_Plus";"2023-04-06 16:46:04";"['&lt;p&gt;Ticket# 198085 description&lt;/p&gt;&lt;p&gt;FW: Numéro de dossier 5103074031 : Votre dossier a été créé. CRM:0070882003389&lt;/p&gt;&lt;p&gt;Bonjour,&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;&lt;p&gt;J’ai eu le support HP qui a pris des photos et demandé d’envoyer des rapports.&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;&lt;p&gt;Pour votre info, durant cette session, la cartouche était «\xa0propre\xa0» comme si le petit flotteur/nettoyeur avait fonctionné entre temps.&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;&lt;p&gt;Si la cartouche déborde à nouveau, je dois leur envoyer un mail (au support).&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;&lt;p&gt;La dame m’a confirmé que si on les prévenait après juin et qu’il fallait intervenir, ce ne serait plus sous garantie\xa0(sauf si on la prolonge).&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;&lt;p&gt;La dame me dit qu’à priori, si le jaune ne s’étend pas au-delà d’un certain périmètre, ça ne peut pas causer de dommage à la machine.&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;&lt;p&gt;Sophie&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;', '&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;&lt;strong&gt;From:&lt;/strong&gt; Kienlen Laurent &lt;br /&gt;&lt;strong&gt;Sent:&lt;/strong&gt; mercredi, 5 avril 2023 15:14&lt;br /&gt;&lt;strong&gt;To:&lt;/strong&gt; &#039;HP Service Support&#039; &lt;hpservicesupport@hp.com&gt;&lt;br /&gt;&lt;strong&gt;Subject:&lt;/strong&gt; RE: Support HP : Demande des documents n&eacute;cessaires CRM:0070882003390&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;Bonjour&lt;/p&gt;&lt;p&gt;Le m&ecirc;me soucis que lors du ticket HP Case ID 5077329120 CRM:0070882000848&lt;/p&gt;&lt;p&gt;&laquo;&nbsp; Il s&#039;agissait d&#039;un probl&egrave;me mat&eacute;riel :&nbsp;une pi&egrave;ce du m&eacute;canisme de nettoyage automatique des cartouches ne fonctionnait plus causant l&#039;encrassage de la cartouche jaune.&nbsp;&raquo;&lt;/p&gt;&lt;p&gt;&lt;a href=&quot;/glpi/front/document.send.php?docid=69661&amp;tickets_id=197766&quot; target=&quot;_blank&quot; &gt;&lt;img alt=&quot;27ef38ca-f37490bd-642d7434145eb1.90910951&quot; width=&quot;532.583&quot; src=&quot;/glpi/front/document.send.php?docid=69661&amp;tickets_id=197766&quot; /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;La 2&lt;sup&gt;e&lt;/sup&gt; photo permet de comparer avec les autres compartiments.&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;&lt;a href=&quot;/glpi/front/document.send.php?docid=69660&amp;tickets_id=197766&quot; target=&quot;_blank&quot; &gt;&lt;img alt=&quot;27ef38ca-f37490bd-642d74284ed8b7.26429252&quot; width=&quot;487&quot; src=&quot;/glpi/front/document.send.php?docid=69660&amp;tickets_id=197766&quot; /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&lt;strong&gt;From:&lt;/strong&gt; HP Service Support &lt;&lt;a href=&quot;mailto:hpservicesupport@hp.com&quot;&gt;hpservicesupport@hp.com&lt;/a&gt;&gt; &lt;br /&gt;&lt;strong&gt;Sent:&lt;/strong&gt; mercredi, 5 avril 2023 15:07&lt;br /&gt;&lt;strong&gt;To:&lt;/strong&gt; Kienlen Laurent &lt;&lt;a href=&quot;mailto:laurent.kienlen@elca.ch&quot;&gt;laurent.kienlen@elca.ch&lt;/a&gt;&gt;&lt;br /&gt;&lt;strong&gt;Subject:&lt;/strong&gt; Support HP : Demande des documents n&eacute;cessaires CRM:0070882003390&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;table width=&quot;100%&quot;&gt;&lt;tbody&gt;&lt;tr&gt;&lt;td width=&quot;7&quot;&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;/td&gt;&lt;td&gt;&lt;p&gt;&lt;strong&gt;&lt;em&gt;EXTERNAL MESSAGE &lt;/em&gt;&lt;/strong&gt;-&nbsp;This email comes from &lt;strong&gt;outside ELCA companies&lt;/strong&gt;.&lt;/p&gt;&lt;/td&gt;&lt;/tr&gt;&lt;/tbody&gt;&lt;/table&gt;&lt;p&gt;Bonjour Monsieur kienlen,&lt;br /&gt;&nbsp;&lt;br /&gt;Afin de r&eacute;pondre au mieux &agrave; vos attentes, des informations additionnelles sont n&eacute;cessaires pour aboutir &agrave; la solution ad&eacute;quate.&lt;br /&gt;Faisant r&eacute;f&eacute;rence &agrave; votre dossier 5102997095 reportant une panne sur l&#039;imprimante &laquo;HP Color LaserJet Ent MFP M480f&raquo; , pourriez vous s&rsquo;il vous pla&icirc;t r&eacute;pondre &agrave; cet email (sans modifier le titre) en y joignant :&lt;br /&gt;&nbsp;&lt;br /&gt;- Le journal des &eacute;v&egrave;nements&nbsp;&lt;br /&gt;- La page de configuration&lt;br /&gt;- La page d&#039;&eacute;tat des consommables&lt;/p&gt;&lt;p&gt;- La page d&#039;usge&lt;br /&gt;- Un exemple de document imprim&eacute;&lt;/p&gt;&lt;p&gt;- Une photo du toner &eacute;coul&eacute; / toners qui fuient&lt;br /&gt;&nbsp;&lt;br /&gt;Nous vous remercions par avance de votre coop&eacute;ration et restons &agrave; votre disposition pour tout compl&eacute;ment d&#039;information.&lt;br /&gt;&nbsp;&lt;br /&gt;Tr&egrave;s Cordialement.&lt;br /&gt;Le &nbsp;Support Technique HP.&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;Our advice is strictly limited to the question(s) asked and is based on the information provided to us. Please review the HP Support Disclaimer in your own language / 免責事項: &lt;a href=&quot;http://www.hp.com/support/emaildisclaimers&quot;&gt;http://www.hp.com/support/emaildisclaimers&lt;/a&gt;&lt;/p&gt;', '&lt;p&gt;Num de Dossier HP :&lt;/p&gt;&lt;p&gt;5103074031&lt;/p&gt;', '&lt;p&gt;Appel contact center HP :&lt;/p&gt;&lt;p&gt;&lt;span id=""""&gt;&lt;a id=""Call_HP"" class=""card-container no-hover"" tabindex=""-1""&gt;&lt;/a&gt;&lt;span class=""phoneNumber""&gt;0435479785&lt;/span&gt;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;&lt;p class=""product-name"" title=""Imprimante multifonction HP Color LaserJet Enterprise Flow\xa0M776z""&gt;Imprimante multifonction HP Color LaserJet Enterprise Flow\xa0M776z&lt;/p&gt;&lt;div class=""grid-container""&gt;&lt;div class=""product-num font-regular ng-star-inserted""&gt;Produit&lt;/div&gt;&lt;div class=""product-val ng-star-inserted""&gt;3WT91AR&lt;/div&gt;&lt;div class=""serial-num font-regular ng-star-inserted""&gt;Série&lt;/div&gt;&lt;div class=""serial-val ng-star-inserted""&gt;JPBVN6K03J&lt;/div&gt;&lt;/div&gt;', '&lt;p&gt;&lt;a href=&quot;/glpi/front/document.send.php?docid=69615&amp;tickets_id=197766&quot; target=&quot;_blank&quot; &gt;&lt;img alt=&quot;27ef38ca-f37490bd-642d25f86c2126.56981076&quot; width=&quot;173.89150943396226&quot; src=&quot;/glpi/front/document.send.php?docid=69615&amp;tickets_id=197766&quot; /&gt;&lt;/a&gt;&lt;/p&gt;', '&lt;p&gt;Ticket pour le meme soucis&lt;/p&gt;&lt;p&gt;https://helpdesk.elca-services.com/glpi/front/ticket.form.php?id=163834&lt;/p&gt;', '&lt;table class=""confluenceTable stickyTableHeaders tablesorter tablesorter-default"" style=""padding: 0px;"" role=""grid""&gt;&lt;tbody aria-live=""polite"" aria-relevant=""all""&gt;&lt;tr role=""row""&gt;&lt;td class=""confluenceTd""&gt;Office Equipment (printer, Visio conf) troubleshooting&lt;/td&gt;&lt;td class=""confluenceTd""&gt;Included in support bucket&lt;/td&gt;&lt;/tr&gt;&lt;/tbody&gt;&lt;/table&gt;', '&lt;p&gt;Photo&lt;/p&gt;']";"";"";"";"";"0";"2023-04-18 10:25:01";"";"0";"3";"3";"2023-04-06 18:00:00"
"196905";"M-files";"Root > Workplace > Loyco";"2023-03-24 09:51:07";"3";"2023-05-09 10:25:01";"navw";"6";"2";"";"Apps > Mfiles";"1707";"ECS_I_Support_Workplace";"";"";"";"2023-04-27 17:48:23";"&lt;p&gt;@RCP&lt;/p&gt;";"";"";"";"";"0";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199453";"Teams prise d'appels";"Root > Workplace > Loyco";"2023-04-24 11:40:35";"3";"2023-05-09 10:25:01";"navw";"6";"2";"1936";"Office 365 > Teams";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-27 12:01:31";"";"";"";"";"";"0";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199646";"ISU - Acces VPN refusé";"Root > Workplace > ISU";"2023-04-26 09:19:48";"4";"2023-05-09 10:25:01";"navw";"6";"2";"961";"User Management > Permissions";"";"ECS_I_Support_Workplace";"";"1";"";"2023-04-27 11:56:36";"";"";"";"";"";"0";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199767";"LOYCO gros souci avec le réseau ";"Root > Workplace > Loyco";"2023-04-27 09:37:55";"5";"2023-05-09 10:25:01";"andp";"6";"2";"1745";"Network";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-27 10:59:26";"&lt;p&gt;Appel client: OK.&lt;/p&gt;&lt;p&gt;Problème scanning auto store&lt;/p&gt;&lt;p&gt;Restart de service hier suite à de nouvelles configurations mise en place par NET.&lt;/p&gt;&lt;p&gt;Client demande à parler directement à NET.&lt;/p&gt;&lt;p&gt; &lt;/p&gt;";"";"";"";"";"300";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199796";"RE: URGENT URGENT : Impossible d'ouvrir Dr TAX";"Root > Workplace > Loyco";"2023-04-27 13:41:44";"4";"2023-05-09 10:25:01";"andp";"6";"2";"";"Apps > DrTax";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-27 14:47:23";"['&lt;p&gt;Appel cliente: OK&lt;/p&gt;&lt;p&gt;Force log off users:&lt;/p&gt;&lt;p&gt;&lt;a href=&quot;/glpi/front/document.send.php?docid=70502&amp;tickets_id=199796&quot; target=&quot;_blank&quot; &gt;&lt;img alt=&quot;27ef38ca-f37490bd-644a6e00a246d7.80186371&quot; width=&quot;289.0470974808324&quot; src=&quot;/glpi/front/document.send.php?docid=70502&amp;tickets_id=199796&quot; /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;Apr&egrave;s avoir sortie Mme Rios, elle a test&eacute; &agrave; nouveau l&#039;acc&egrave;s &agrave; Dr. Tax et c&#039;&eacute;tait en ordre.&lt;/p&gt;&lt;p&gt;Je clos le d&eacute;rangement.&lt;/p&gt;', '&lt;p&gt;Même problème: https://helpdesk.elca-services.com/glpi/front/ticket.form.php?id=198546&lt;/p&gt;']";"";"";"";"";"900";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199800";"Docking assignement";"Root > Workplace > Loyco";"2023-04-27 13:56:37";"3";"2023-05-09 10:25:01";"navw";"6";"2";"1866";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-27 17:11:04";"";"";"";"";"";"0";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199811";"URGENT LOyco";"Root > Workplace > Loyco";"2023-04-27 14:35:03";"3";"2023-05-09 10:25:01";"andp";"6";"2";"1438";"Apps > DrTax";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-27 15:50:26";"";"";"";"";"";"0";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199834";"Message absence boite e-mail - Stéphanie Pennacchio";"Root > Workplace > Loyco";"2023-04-27 17:19:09";"3";"2023-05-09 10:25:01";"navw";"6";"2";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-28 08:40:54";"";"";"";"";"";"0";"2023-05-09 10:25:01";"";"0";"3";"3";""
"199655";"problème impression";"Root > Workplace > Loyco";"2023-04-26 09:57:23";"4";"2023-05-08 10:25:01";"navw";"6";"2";"";"Printers";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-26 11:04:37";"";"";"";"";"";"0";"2023-05-08 10:25:01";"";"0";"4";"3";""
"199661";"Pas de son micro";"Root > Workplace > Loyco";"2023-04-26 10:10:00";"3";"2023-05-08 10:25:01";"navw";"6";"2";"";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-26 11:32:41";"";"";"";"";"";"0";"2023-05-08 10:25:01";"";"0";"3";"3";""
"197667";"MS Exchange Admin";"Root > Workplace > Loyco";"2023-04-03 14:56:04";"3";"2023-05-05 10:25:01";"navw";"6";"2";"1710";"User Management";"1597";"ECS_I_Support_Workplace";"1528";"";"";"2023-04-25 15:27:17";"&lt;p&gt;Pending for Validation&lt;/p&gt;";"";"";"";"";"0";"2023-05-05 10:25:01";"";"0";"3";"3";""
"199543";"RE: [GLPI #0194526] Ticket solved Modification intitulé imprantes";"Root > Workplace > CCIH > 51.4 - Bienne";"2023-04-25 09:51:59";"3";"2023-05-05 10:25:01";"navw";"6";"2";"";"CCIH_Categories > Imprimantes";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-25 11:25:43";"";"";"";"";"";"0";"2023-05-05 10:25:01";"";"0";"3";"3";""
"199564";"Droits sur mailbox letemps@loyco.ch";"Root > Workplace > Loyco";"2023-04-25 11:23:08";"3";"2023-05-05 10:25:01";"navw";"6";"2";"1798";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-25 15:37:40";"";"";"";"";"";"0";"2023-05-05 10:25:01";"";"0";"3";"3";""
"199614";"Disque (C:) plein - problèmes sur Teams ";"Root > Workplace > Loyco";"2023-04-25 16:31:06";"4";"2023-05-05 10:25:01";"lak";"6";"2";"";"Laptop Config.";"1457";"ECS_I_Support_Workplace";"";"";"";"2023-04-25 16:40:01";"['&lt;p&gt;&lt;span class=""center nav_title""&gt;Lié au PB176 &lt;/span&gt;&lt;/p&gt;', '&lt;p&gt;Appel recu,&lt;/p&gt;&lt;p&gt;désactive le Dell OS recovery.&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;']";"";"";"";"";"0";"2023-05-05 10:25:01";"";"0";"3";"3";""
"194249";"PB168 : [Loyco #0191762] Ticket solved Client Loyco";"Root > Workplace > Loyco";"2023-02-14 08:54:08";"3";"2023-05-04 10:25:01";"navw";"6";"1";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 12:41:14";"['&lt;p&gt;Ticket not closed. Misclicked&lt;/p&gt;', '&lt;p&gt;linked to https://helpdesk.elca-services.com/glpi/front/problem.form.php?id=168&lt;/p&gt;']";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"194758";"PB 168 : Comportement bizarre, comme si mon clavier travaillait tout seul !";"Root > Workplace > Loyco";"2023-02-23 12:10:27";"3";"2023-05-04 10:25:01";"rcp";"6";"1";"";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 12:42:26";"&lt;p&gt;Lié au problem https://helpdesk.elca-services.com/glpi/front/problem.form.php?id=168&lt;/p&gt;";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"196608";"[PB 168] Urgent - Suppression de la boite de réception outlook";"Root > Workplace > Loyco";"2023-03-21 15:58:38";"3";"2023-05-04 10:25:01";"navw";"6";"2";"1943";"";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 12:43:06";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"198052";"PB 168 - Email deplacés tout seul vers éléments supprimés";"Root > Workplace > Loyco";"2023-04-06 10:45:19";"3";"2023-05-04 10:25:01";"rcp";"6";"1";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 12:42:44";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"198090";"Problème de réseau lors d'une séance Teams depuis la salle Rothorn mardi 04/04 14h-15h";"Root > Workplace > Loyco";"2023-04-06 14:41:20";"3";"2023-05-04 10:25:01";"navw";"6";"2";"";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 15:02:25";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"199317";"PB 168: Touche chiffre bloquée";"Root > Workplace > Loyco";"2023-04-21 14:46:03";"3";"2023-05-04 10:25:01";"navw";"6";"1";"";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 12:41:31";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"199326";"Loyco - espace disque faible";"Root > Workplace > Loyco";"2023-04-21 16:41:55";"3";"2023-05-04 10:25:01";"navw";"6";"1";"1939";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-25 08:45:46";"&lt;p&gt;The user is not working on mondays&lt;/p&gt;";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"199377";"Demande accès auditeur - société Gnubiotics SA";"Root > Workplace > Loyco";"2023-04-24 08:40:12";"4";"2023-05-04 10:25:01";"rcp";"6";"2";"1931";"User Management";"1707";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 12:25:49";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"199393";"Emails d'events@loyco.ch arrivent dans nos spams";"Root > Workplace > Loyco";"2023-04-24 09:44:52";"3";"2023-05-04 10:25:01";"navw";"6";"2";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 11:17:35";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"199394";"N'arrive pas à ouvrir des pièces jointes";"Root > Workplace > Loyco";"2023-04-24 09:52:41";"3";"2023-05-04 10:25:01";"navw";"6";"2";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 11:05:41";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"199494";"Outlook Network problem";"Root > Workplace > CLDN";"2023-04-24 15:54:05";"3";"2023-05-04 10:25:01";"navw";"6";"2";"1160";"Worksation > Configuration";"";"ECS_I_Support_Workplace";"";"";"Standard_Request_Plus";"2023-04-25 08:36:07";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";"2023-04-26 18:00:00"
"199503";"Pourriez-vous me rappeler svp - Authenticator - urgent pour présentation ";"Root > Workplace > Loyco";"2023-04-24 16:26:00";"4";"2023-05-04 10:25:01";"rcp";"6";"2";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 17:02:24";"";"";"";"";"";"0";"2023-05-04 10:25:01";"";"0";"3";"3";""
"199208";"Echec envoi mail";"Root > Workplace > Loyco";"2023-04-20 11:08:16";"3";"2023-05-03 10:25:01";"navw";"6";"1";"";"Office 365 > Exchange";"1597";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 09:26:42";"['&lt;p&gt;D&eacute;cocher Download shared folders&lt;br /&gt;&lt;br /&gt;Exemple:&lt;/p&gt;&lt;p&gt;&lt;a href=&quot;/glpi/front/document.send.php?docid=70205&amp;tickets_id=199208&quot; target=&quot;_blank&quot; &gt;&lt;img alt=&quot;27ef38ca-f37490bd-64423eb8c08337.70927168&quot; width=&quot;170.55964653902797&quot; src=&quot;/glpi/front/document.send.php?docid=70205&amp;tickets_id=199208&quot; /&gt;&lt;/a&gt;&lt;/p&gt;', '&lt;p&gt;&lt;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70186&amp;tickets_id=199208"" target=""_blank"" rel=""noopener""&gt;&lt;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70186&amp;tickets_id=199208"" alt=""27ef38ca-f37490bd-64422f31cc9a47.95264015"" width=""201.366373902133"" /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&lt;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70187&amp;tickets_id=199208"" target=""_blank"" rel=""noopener""&gt;&lt;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70187&amp;tickets_id=199208"" alt=""27ef38ca-f37490bd-64422f62578d78.18422916"" width=""448"" /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;OK.&lt;/p&gt;&lt;p&gt;\xa0&lt;/p&gt;', '&lt;p&gt;@andp&lt;/p&gt;', '&lt;p&gt;Appel reçu.&lt;/p&gt;&lt;p&gt;Suppression fichier .ost OK.&lt;/p&gt;&lt;p&gt;Renouvellement profil outlook OK.&lt;/p&gt;&lt;p&gt;Désactivation recovery repair. OK.&lt;/p&gt;', '&lt;p&gt;Appel cliente: Pas de réponse. Je laisse un message vocal.&lt;/p&gt;', '&lt;p&gt;Le problème est sans doute lié au fait que l\'adresse a été mise à jour en même temps et qu\'il y a eu conflit.&lt;/p&gt;&lt;p&gt;&lt;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70165&amp;tickets_id=199208"" target=""_blank"" rel=""noopener""&gt;&lt;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70165&amp;tickets_id=199208"" alt=""27ef38ca-f37490bd-64411e0936ac57.05029053"" width=""536.75"" /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;Renouvellement du profil outlook.\xa0&lt;/p&gt;&lt;p&gt;Effacer fichier .ost&lt;/p&gt;&lt;p&gt;Path exemple: C:\\Users\\ANDP\\AppData\\Local\\Microsoft\\Outlook&lt;/p&gt;', '&lt;p&gt;@ANDP working on it...&lt;/p&gt;']";"";"";"";"";"2400";"2023-05-03 10:25:01";"";"0";"3";"3";""
"199319";"URGENT - document verrouillés dans la GED ";"Root > Workplace > Loyco";"2023-04-21 16:38:52";"4";"2023-05-03 10:25:01";"navw";"6";"1";"";"Apps > Mfiles";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 08:58:32";"";"";"";"";"";"0";"2023-05-03 10:25:01";"";"0";"3";"3";""
"199328";"URGENT - Loyco";"Root > Workplace > Loyco";"2023-04-21 16:58:13";"3";"2023-05-03 10:25:01";"navw";"6";"1";"";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 08:26:38";"&lt;p&gt;related to https://helpdesk.elca-services.com/glpi/front/ticket.form.php?id=199326&lt;/p&gt;";"";"";"";"";"0";"2023-05-03 10:25:01";"";"0";"3";"3";""
"199379";"Espace disque stockage";"Root > Workplace > Loyco";"2023-04-24 08:55:31";"3";"2023-05-03 10:25:01";"navw";"6";"1";"";"Hardware";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-24 09:33:49";"";"";"";"";"";"0";"2023-05-03 10:25:01";"";"0";"3";"3";""
"200507";"Ajout du rôle ""Application Administrator""";"Root > Workplace > Loyco";"2023-05-02 13:43:52";"3";"2023-05-02 15:22:47";"sgivre@loyco.ch";"6";"2";"1710";"AzureRemoteApps";"1597";"ECS_I_Support_Workplace";"";"";"";"2023-05-02 14:12:14";"";"";"";"";"";"0";"2023-05-02 15:22:47";"";"0";"3";"3";""
"198632";"RE: [GLPI #0197161] Ticket résolu Docking Mme Adela Girard";"Root > Workplace > CCIH > 51.4 - Bienne";"2023-04-13 16:48:27";"3";"2023-05-02 10:25:01";"navw";"6";"2";"1373";"CCIH_Categories > Ordinateurs et ThinClients";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-20 11:05:51";"";"";"";"";"";"0";"2023-05-02 10:25:01";"";"0";"3";"3";""
"198942";"Problème de connexion/réseau";"Root > Workplace > Loyco";"2023-04-18 08:24:43";"3";"2023-05-02 10:25:01";"navw";"6";"1";"1945";"Printers";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-20 14:38:42";"";"";"";"";"";"0";"2023-05-02 10:25:01";"";"0";"3";"3";""
"199217";"APIAH";"Root > Workplace > CCIH > 51.0 Siège  - La Chaux-de-Fonds";"2023-04-20 11:48:56";"3";"2023-05-02 10:25:01";"navw";"6";"2";"";"xOther";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-20 13:09:44";"&lt;p&gt;@navw&lt;/p&gt;";"";"";"";"";"0";"2023-05-02 10:25:01";"";"0";"3";"3";""
"199182";"Urgent - problème email ";"Root > Workplace > Loyco";"2023-04-20 09:05:11";"3";"2023-05-02 10:25:01";"andp";"6";"1";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-04-20 13:40:58";"&lt;p&gt;Updated by LOPT: OK&lt;br /&gt;&lt;a href=&quot;https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70134&amp;tickets_id=199182&quot; target=&quot;_blank&quot; rel=&quot;noopener&quot;&gt;&lt;img src=&quot;https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=70134&amp;tickets_id=199182&quot; alt=&quot;27ef38ca-f37490bd-6440ee524c54e2.56291510&quot; width=&quot;536.75&quot; /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&lt;a href=&quot;/glpi/front/document.send.php?docid=70135&amp;tickets_id=199182&quot; target=&quot;_blank&quot; &gt;&lt;img alt=&quot;27ef38ca-f37490bd-6440f2fb1ef966.55627305&quot; width=&quot;362&quot; src=&quot;/glpi/front/document.send.php?docid=70135&amp;tickets_id=199182&quot; /&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;&nbsp;&lt;/p&gt;&lt;p&gt;Appel&eacute; cliente pour renouveler le profil outlook.&lt;br /&gt;&lt;br /&gt;&lt;/p&gt;&lt;table class=&quot;wrapped confluenceTable&quot;&gt;&lt;tbody&gt;&lt;tr&gt;&lt;td class=&quot;confluenceTd&quot;&gt;Elo&iuml;se Favre&lt;/td&gt;&lt;td class=&quot;confluenceTd&quot;&gt;&lt;a class=&quot;external-link&quot; href=&quot;mailto:efavre@loyco.ch&quot; rel=&quot;nofollow&quot; data-link-opener-init=&quot;true&quot;&gt;efavre@loyco.ch&lt;/a&gt;&lt;/td&gt;&lt;td class=&quot;confluenceTd&quot;&gt;tel:+41215550530&lt;/td&gt;&lt;/tr&gt;&lt;/tbody&gt;&lt;/table&gt;";"";"";"";"";"600";"2023-05-02 10:25:01";"";"0";"3";"3";""
